16:56:14,CPU,%user,%nice,%system,%iowait,%steal,%idle
16:56:15,3,60.20,1.02,23.47,0.00,0.00,15.31
16:56:16,3,81.63,0.00,13.27,0.00,0.00,5.10
16:56:17,3,79.79,0.00,10.64,0.00,0.00,9.57
16:56:18,3,81.55,0.00,9.71,0.00,0.00,8.74
16:56:19,3,70.83,0.00,18.75,0.00,0.00,10.42
16:56:20,3,77.78,0.00,16.16,0.00,0.00,6.06
16:56:21,3,75.79,0.00,15.79,0.00,0.00,8.42
16:56:22,3,76.24,0.00,11.88,0.00,0.00,11.88
16:56:23,3,72.00,0.00,19.00,0.00,0.00,9.00
16:56:24,3,84.16,0.00,9.90,0.00,0.00,5.94
16:56:25,3,89.00,0.00,3.00,0.00,0.00,8.00
16:56:26,3,66.67,1.01,20.20,0.00,0.00,12.12
16:56:27,3,62.89,0.00,21.65,0.00,0.00,15.46
16:56:28,3,61.00,0.00,25.00,0.00,0.00,14.00
16:56:29,3,76.77,0.00,19.19,0.00,0.00,4.04
16:56:30,3,69.00,0.00,24.00,0.00,0.00,7.00
16:56:31,3,77.66,0.00,13.83,0.00,0.00,8.51
16:56:32,3,79.00,0.00,9.00,0.00,0.00,12.00
16:56:33,3,84.00,0.00,10.00,0.00,0.00,6.00
16:56:34,3,79.80,0.00,16.16,0.00,0.00,4.04
16:56:35,3,65.31,0.00,22.45,0.00,0.00,12.24
16:56:36,3,71.43,0.00,18.37,0.00,0.00,10.20
16:56:37,3,80.61,0.00,13.27,0.00,0.00,6.12
16:56:38,3,71.43,0.00,17.35,0.00,0.00,11.22
16:56:39,3,68.00,1.00,17.00,0.00,0.00,14.00
16:56:40,3,72.73,0.00,20.20,0.00,0.00,7.07
16:56:41,3,66.00,0.00,25.00,0.00,0.00,9.00
16:56:42,3,62.38,0.99,25.74,0.00,0.00,10.89
16:56:43,3,51.55,0.00,28.87,0.00,0.00,19.59
16:56:44,3,73.27,0.99,14.85,0.00,0.00,10.89
16:56:45,3,79.59,0.00,12.24,0.00,0.00,8.16
16:56:46,3,70.71,0.00,19.19,0.00,0.00,10.10
16:56:47,3,71.00,0.00,18.00,0.00,0.00,11.00
16:56:48,3,69.00,0.00,14.00,0.00,0.00,17.00
16:56:49,3,84.16,0.00,8.91,0.00,0.00,6.93
16:56:50,3,69.47,0.00,15.79,0.00,0.00,14.74
16:56:51,3,73.00,0.00,18.00,0.00,0.00,9.00
16:56:52,3,67.00,0.00,22.00,0.00,0.00,11.00
16:56:53,3,73.47,0.00,11.22,0.00,0.00,15.31
16:56:54,3,60.82,0.00,16.49,0.00,0.00,22.68
16:56:55,3,67.01,0.00,14.43,0.00,0.00,18.56
16:56:56,3,50.00,0.00,31.00,0.00,0.00,19.00
16:56:57,3,66.67,0.00,16.67,0.00,0.00,16.67
16:56:58,3,81.19,0.00,7.92,0.00,0.00,10.89
16:56:59,3,64.71,0.00,16.67,0.00,0.00,18.63
16:57:00,3,64.95,0.00,14.43,0.00,0.00,20.62
16:57:01,3,74.00,0.00,17.00,0.00,0.00,9.00
16:57:02,3,74.75,1.01,9.09,0.00,0.00,15.15
16:57:03,3,75.26,0.00,18.56,0.00,0.00,6.19
16:57:04,3,75.76,0.00,11.11,0.00,0.00,13.13
16:57:05,3,71.84,1.94,14.56,0.00,0.00,11.65
16:57:06,3,79.59,0.00,10.20,0.00,0.00,10.20
16:57:07,3,63.54,1.04,16.67,0.00,0.00,18.75
16:57:08,3,65.31,0.00,18.37,0.00,0.00,16.33
16:57:09,3,67.31,0.00,22.12,0.00,0.00,10.58
16:57:10,3,68.75,0.00,16.67,0.00,0.00,14.58
16:57:11,3,68.63,0.00,19.61,0.00,0.00,11.76
16:57:12,3,79.00,0.00,11.00,0.00,0.00,10.00
16:57:13,3,80.81,0.00,9.09,0.00,0.00,10.10
16:57:14,3,63.46,0.00,26.92,0.00,0.00,9.62
Average:,3,71.83,0.15,16.53,0.00,0.00,11.49
