Mem:           3826         380        1939         124        1506        3177
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         377        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         377        1941         124        1506        3180
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         377        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3179
Mem:           3826         378        1940         124        1506        3179
Mem:           3826         378        1940         124        1506        3179
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3179
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         379        1940         124        1506        3178
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1940         124        1506        3178
Mem:           3826         378        1941         124        1506        3179
Mem:           3826         378        1941         124        1506        3179
