2.399
2.894
3.161
2.418
2.612
2.283
2.272
2.325
2.251
2.228
2.344
2.294
2.133
2.111
2.622
2.438
2.269
2.414
2.368
2.5
2.593
2.28
2.241
2.328
2.785
2.365
2.196
2.109
2.165
2.794
2.434
2.566
2.23
2.414
2.671
2.415
2.559
2.408
2.296
2.376
2.441
2.387
2.134
2.194
2.148
2.493
2.345
2.242
2.38
2.324
2.877
3.105
2.383
2.304
2.12
2.196
2.399
2.428
2.232
2.214
